11302.35594, 3,   0.096,  4.635,  8.942, 4,   0.761,  0.008, -0.011, 5,  -1.012,-12.013, 16.192
11302.37047, 3,   0.389,  4.899,  8.896, 4,   0.771, -0.049,  0.007, 5,  -1.162,-11.807, 16.379
11302.38609, 3,   0.415,  4.954,  8.842, 4,   0.787, -0.060,  0.018, 5,  -1.293,-11.694, 16.473
11302.39989, 3,   0.224,  4.999,  8.692, 4,   0.812,  0.004,  0.012, 5,  -1.368,-11.507, 16.604
11302.41606, 3,   0.322,  5.140,  8.553, 4,   0.828,  0.038, -0.024, 5,  -1.293,-11.338, 16.698
11302.43169, 3,   0.376,  5.247,  8.429, 4,   0.817,  0.040, -0.057, 5,  -1.368,-11.095, 16.848
11302.44896, 3,   0.408,  5.416,  8.466, 4,   0.764,  0.026, -0.078, 5,  -1.312,-10.739, 16.979
11302.46605, 3,   0.382,  5.502,  8.440, 4,   0.785,  0.019, -0.040, 5,  -1.237,-10.420, 17.035
11302.48097, 3,   0.412,  5.625,  8.357, 4,   0.792,  0.010, -0.039, 5,  -1.237,-10.120, 17.054
11302.49602, 3,   0.418,  5.702,  8.243, 4,   0.791, -0.001, -0.028, 5,  -1.124, -9.933, 17.110
11302.50960, 3,   0.417,  5.703,  8.086, 4,   0.776, -0.010,  0.007, 5,  -1.031, -9.464, 17.185
11302.52614, 3,   0.223,  5.830,  7.869, 4,   0.790,  0.030,  0.019, 5,  -0.956, -9.127, 17.279
11302.54079, 3,   0.127,  5.939,  7.875, 4,   0.795,  0.054,  0.009, 5,  -0.975, -8.714, 17.335
11302.55614, 3,   0.140,  6.207,  7.906, 4,   0.802,  0.061, -0.063, 5,  -0.937, -8.302, 17.372
11302.56941, 3,   0.239,  6.297,  7.910, 4,   0.800,  0.036, -0.070, 5,  -0.956, -8.021, 17.466
11302.58272, 3,   0.269,  6.375,  7.867, 4,   0.808,  0.012, -0.056, 5,  -0.975, -7.740, 17.635
11302.59645, 3,   0.267,  6.451,  7.744, 4,   0.841, -0.017, -0.037, 5,  -0.993, -7.421, 17.804
11302.60982, 3,   0.304,  6.467,  7.586, 4,   0.854, -0.013, -0.039, 5,  -0.937, -7.065, 17.916
